R:A::C:P,0 6,1 3 5,2,4
0 6,0.10121457489878542,0.05668016194331984,0.016194331983805668,0.020242914979757085
1 3 5,0.19838056680161945,0.17408906882591094,0.11336032388663968,0.05668016194331984
2,0.06882591093117409,0.08502024291497975,0.04048582995951417,0.024291497975708502
4,0.008097165991902834,0.008097165991902834,0.008097165991902834,0.020242914979757085
