R:A::C:P,0 1 3 6,2,4 5
0 1 3 6,0.732484076433121,0.6590909090909091,0.6521739130434783
2,0.21019108280254778,0.22727272727272727,0.2391304347826087
4 5,0.05732484076433121,0.11363636363636363,0.10869565217391304
