R:A::C:P,0 1 3 6,2,4 5
0 1 3 6,0.6609195402298851,0.16666666666666666,0.1724137931034483
2,0.6111111111111112,0.18518518518518517,0.2037037037037037
4 5,0.47368421052631576,0.2631578947368421,0.2631578947368421
