R:A::C:P,antag,fool,other,protag
antag,0.0,0.0625,0.05241935483870968,0.04878048780487805
fool,0.5,0.1875,0.02620967741935484,0.07317073170731707
other,0.5,0.5625,0.8790322580645161,0.6097560975609756
protag,0.0,0.1875,0.04233870967741935,0.2682926829268293
