R:A::C:P,0 4 6,1,2 3 5
0 4 6,0.12547528517110265,0.034220532319391636,0.08555133079847908
1,0.19961977186311788,0.0817490494296578,0.1482889733840304
2 3 5,0.11787072243346007,0.04752851711026616,0.1596958174904943
