R:A::C:P,0 4 6,1,2 3 5
0 4 6,0.5116279069767442,0.13953488372093023,0.3488372093023256
1,0.4646017699115044,0.1902654867256637,0.34513274336283184
2 3 5,0.36257309941520466,0.14619883040935672,0.49122807017543857
