R:A::C:P,0 4 6,1,2 3 5
0 4 6,0.2832618025751073,0.20930232558139536,0.21739130434782608
1,0.45064377682403434,0.5,0.37681159420289856
2 3 5,0.26609442060085836,0.29069767441860467,0.4057971014492754
