R:A::C:P,0 2,1,3,4,5,6
0 2,79,32,27,15,14,12
1,107,43,19,27,19,11
3,12,3,5,2,7,5
4,8,2,1,0,7,6
5,8,2,7,6,0,3
6,10,4,3,8,4,8
