R:A::C:P,0 4,1,2,3,5,6
0 4,62,24,23,16,14,8
1,142,101,39,34,25,40
2,73,50,41,39,34,38
3,32,11,15,15,16,13
5,31,12,10,19,13,11
6,104,36,40,55,68,88
