R:A::C:P,0,1 2,3 6,4,5
0,0.43243243243243246,0.35135135135135137,0.06756756756756757,0.08108108108108109,0.06756756756756757
1 2,0.19969512195121952,0.3521341463414634,0.2301829268292683,0.12804878048780488,0.0899390243902439
3 6,0.13387423935091278,0.20689655172413793,0.34685598377281945,0.14198782961460446,0.17038539553752535
4,0.1095890410958904,0.2876712328767123,0.2602739726027397,0.2191780821917808,0.1232876712328767
5,0.17708333333333334,0.22916666666666666,0.3125,0.14583333333333334,0.13541666666666666
