R:A::C:P,0,1 2,3 6,4,5
0,0.12598425196850394,0.06467661691542288,0.013297872340425532,0.031578947368421054,0.029411764705882353
1 2,0.515748031496063,0.5746268656716418,0.4015957446808511,0.4421052631578947,0.34705882352941175
3 6,0.25984251968503935,0.2537313432835821,0.45478723404255317,0.3684210526315789,0.49411764705882355
4,0.031496062992125984,0.05223880597014925,0.05053191489361702,0.08421052631578947,0.052941176470588235
5,0.06692913385826772,0.05472636815920398,0.0797872340425532,0.07368421052631578,0.07647058823529412
