R:A::C:P,0,1 3,2 5 6,4
0,0.3150684931506849,0.2465753424657534,0.273972602739726,0.1643835616438356
1 3,0.19393939393939394,0.3575757575757576,0.3606060606060606,0.08787878787878788
2 5 6,0.12389380530973451,0.29793510324483774,0.40707964601769914,0.1710914454277286
4,0.1794871794871795,0.1282051282051282,0.5128205128205128,0.1794871794871795
