R:A::C:P,0 3,1,2,4,5 6
0 3,0.3125,0.21212121212121213,0.09090909090909091,0.4166666666666667,0.2727272727272727
1,0.4166666666666667,0.6666666666666666,0.4090909090909091,0.3333333333333333,0.36363636363636365
2,0.1875,0.12121212121212122,0.4090909090909091,0.16666666666666666,0.2727272727272727
4,0.020833333333333332,0.0,0.045454545454545456,0.08333333333333333,0.09090909090909091
5 6,0.0625,0.0,0.045454545454545456,0.0,0.0
