R:C::C:G,0,1,2,3,4,5,6,7
0,17,22,10,11
1,39,67,28,32
2,20,21,13,27
3,4,5,7,6
4,4,5,3,2
5,5,4,0,8
6,3,4,2,7
7,1,3,1,0
