R:A::C:P,0 4 5,1 3,2,6
0 4 5,0.49382716049382713,0.29218106995884774,0.13580246913580246,0.07818930041152264
1 3,0.4451345755693582,0.3333333333333333,0.11180124223602485,0.10973084886128365
2,0.3890909090909091,0.3236363636363636,0.14909090909090908,0.13818181818181818
6,0.4398976982097187,0.23273657289002558,0.10230179028132992,0.22506393861892582
