R:A::C:P,0 3,1 4 5,2 6
0 3,0.3333333333333333,0.45528455284552843,0.21138211382113822
1 4 5,0.30851063829787234,0.43351063829787234,0.2579787234042553
2 6,0.2624113475177305,0.48226950354609927,0.2553191489361702
