name,overall,average,f1,mcc
0-1-23-45-6,0.2870722433460076,0.29702859210967414,0.2618279700681053,0.10591522674306646
0-1-2-345-6,0.2623574144486692,0.2902258583414231,0.2524494810147608,0.09484651676544628
01-2-3-45-6,0.38022813688212925,0.26993906751889946,0.25703845320917135,0.09458983683948333
0-1-2-3-456,0.26996197718631176,0.28961277060866,0.24906600688834266,0.09403307991612819
0-12-3-45-6,0.344106463878327,0.28237886900690184,0.24738697027950535,0.08781333819827766
01-23-4-5-6,0.41254752851711024,0.22666336991460145,0.2350767646820498,0.07072508107139257
0-1-23-4-56,0.27566539923954375,0.24940439648547855,0.2278350263650834,0.06699640371701447
0-1-234-5-6,0.2965779467680608,0.25477354211987613,0.2311360065069547,0.0663938907158145
01-2-3-4-56,0.3688212927756654,0.22231487189470384,0.22304550950614943,0.05567101381343135
01-2-34-5-6,0.3612167300380228,0.21611350970956883,0.22147824545000244,0.05131131277862859
0-12-3-4-56,0.33269961977186313,0.23475467338270622,0.2133940265764834,0.048894515172225664
0-1-2-34-56,0.22433460076045628,0.2388545362804459,0.21423650713303602,0.047582635424250494
0-123-4-5-6,0.41825095057034223,0.22478755908278664,0.21565529966437139,0.0470471129169825
0-12-34-5-6,0.32509505703422054,0.2285533111975712,0.21182676252033636,0.044534814137422926
012-3-4-5-6,0.5209125475285171,0.2015438968380145,0.20587170959122178,0.04109599772715086
