R:A::C:P,0,1 2 4 6,3 5
0,0.4117647058823529,0.4264705882352941,0.16176470588235295
1 2 4 6,0.23366834170854273,0.5577889447236181,0.20854271356783918
3 5,0.15,0.5333333333333333,0.31666666666666665
