R:A::C:P,0 2 5,1,3,4 6
0 2 5,0.5342465753424658,0.1232876712328767,0.1917808219178082,0.1506849315068493
1,0.4857142857142857,0.2571428571428571,0.17142857142857143,0.08571428571428572
3,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857
4 6,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
