R:A::C:P,0 1,2 3 5 6,4
0 1,0.5,0.21708683473389356,0.29473684210526313
2 3 5 6,0.4733606557377049,0.7212885154061625,0.6210526315789474
4,0.02663934426229508,0.06162464985994398,0.08421052631578947
