R:A::C:P,0 1,2 3 5 6,4
0 1,0.5362637362637362,0.34065934065934067,0.12307692307692308
2 3 5 6,0.2673611111111111,0.5960648148148148,0.13657407407407407
4,0.1780821917808219,0.6027397260273972,0.2191780821917808
