R:A::C:P,0,1 4,2 6,3,5
0,0.5,0.23809523809523808,0.16666666666666666,0.07142857142857142,0.023809523809523808
1 4,0.272,0.256,0.296,0.12,0.056
2 6,0.13333333333333333,0.25,0.3333333333333333,0.18333333333333332,0.1
3,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
5,0.25,0.0,0.5,0.25,0.0
