R:A::C:P,0 5,1,2,3 4,6
0 5,0.3923076923076923,0.15384615384615385,0.08461538461538462,0.25384615384615383,0.11538461538461539
1,0.30714285714285716,0.25,0.125,0.19285714285714287,0.125
2,0.28488372093023256,0.18023255813953487,0.1744186046511628,0.28488372093023256,0.0755813953488372
3 4,0.30337078651685395,0.10112359550561797,0.20224719101123595,0.29213483146067415,0.10112359550561797
6,0.22727272727272727,0.15454545454545454,0.10909090909090909,0.35454545454545455,0.15454545454545454
