R:A::C:P,comedy,history,tragedy
comedy,0.7692307692307693,0.16666666666666666,0.2916666666666667
history,0.05128205128205128,0.5416666666666666,0.08333333333333333
tragedy,0.1794871794871795,0.2916666666666667,0.625
