R:A::C:P,comedy,history,tragedy
comedy,0.7317073170731707,0.0975609756097561,0.17073170731707318
history,0.11764705882352941,0.7647058823529411,0.11764705882352941
tragedy,0.2413793103448276,0.2413793103448276,0.5172413793103449
