R:A::C:P,0,1 4 5 6,2 3
0,0.5,0.3333333333333333,0.16666666666666666
1 4 5 6,0.26618705035971224,0.39568345323741005,0.3381294964028777
2 3,0.10606060606060606,0.5151515151515151,0.3787878787878788
