R:A::C:P,0 1 2,3,4,5,6
0 1 2,0.6444444444444445,0.11358024691358025,0.1037037037037037,0.08148148148148149,0.056790123456790124
3,0.4411764705882353,0.14705882352941177,0.058823529411764705,0.20588235294117646,0.14705882352941177
4,0.4166666666666667,0.041666666666666664,0.0,0.2916666666666667,0.25
5,0.38461538461538464,0.2692307692307692,0.23076923076923078,0.0,0.11538461538461539
6,0.3783783783783784,0.08108108108108109,0.21621621621621623,0.10810810810810811,0.21621621621621623
