R:A::C:P,0,1,2 3 4,5 6
0,0.2153846153846154,0.13953488372093023,0.09813084112149532,0.07291666666666667
1,0.5153846153846153,0.5,0.40186915887850466,0.3125
2 3 4,0.17692307692307693,0.29069767441860467,0.3598130841121495,0.4583333333333333
5 6,0.09230769230769231,0.06976744186046512,0.14018691588785046,0.15625
