R:A::C:P,0,1,2 3 4,5 6
0,0.4117647058823529,0.17647058823529413,0.3088235294117647,0.10294117647058823
1,0.29646017699115046,0.1902654867256637,0.3805309734513274,0.13274336283185842
2 3 4,0.13609467455621302,0.14792899408284024,0.4556213017751479,0.2603550295857988
5 6,0.19047619047619047,0.09523809523809523,0.47619047619047616,0.23809523809523808
