R:A::C:P,0 3 4,1,2 6,5
0 3 4,0.36666666666666664,0.21212121212121213,0.20833333333333334,0.2222222222222222
1,0.4,0.6666666666666666,0.375,0.4444444444444444
2 6,0.2,0.12121212121212122,0.375,0.3333333333333333
5,0.03333333333333333,0.0,0.041666666666666664,0.0
