R:A::C:P,0 4 5 6,1 3,2
0 4 5 6,0.302158273381295,0.25,0.20454545454545456
1 3,0.49640287769784175,0.5,0.5681818181818182
2,0.2014388489208633,0.25,0.22727272727272727
