R:A::C:P,0 3,1 4,2,5 6
0 3,0.2876712328767123,0.3191489361702128,0.16,0.14285714285714285
1 4,0.4520547945205479,0.574468085106383,0.48,0.35714285714285715
2,0.2054794520547945,0.10638297872340426,0.32,0.42857142857142855
5 6,0.0547945205479452,0.0,0.04,0.07142857142857142
