R:A::C:P,0 2 3,1,4,5 6
0 2 3,0.45084745762711864,0.17627118644067796,0.14576271186440679,0.2271186440677966
1,0.45,0.25,0.08214285714285714,0.21785714285714286
4,0.5128205128205128,0.02564102564102564,0.1794871794871795,0.28205128205128205
5 6,0.3473053892215569,0.1437125748502994,0.19760479041916168,0.31137724550898205
