R:A::C:P,0 4 6,1,2,3 5
0 4 6,0.1882183908045977,0.04310344827586207,0.04525862068965517,0.10991379310344827
1,0.1307471264367816,0.07255747126436782,0.028017241379310345,0.042385057471264365
2,0.07974137931034483,0.035919540229885055,0.029454022988505746,0.05244252873563218
3 5,0.0625,0.016522988505747127,0.017959770114942528,0.04525862068965517
