R:A::C:P,0 4 6,1,2,3 5
0 4 6,0.48698884758364314,0.11152416356877323,0.1171003717472119,0.2843866171003718
1,0.4776902887139108,0.2650918635170604,0.10236220472440945,0.15485564304461943
2,0.4036363636363636,0.18181818181818182,0.14909090909090908,0.26545454545454544
3 5,0.4393939393939394,0.11616161616161616,0.12626262626262627,0.3181818181818182
