R:A::C:P,0,1,2,3 4 5,6
0,0.48148148148148145,0.25925925925925924,0.037037037037037035,0.2222222222222222,0.0
1,0.23728813559322035,0.3728813559322034,0.15254237288135594,0.23728813559322035,0.0
2,0.14814814814814814,0.14814814814814814,0.3333333333333333,0.37037037037037035,0.0
3 4 5,0.16666666666666666,0.0,0.25,0.4166666666666667,0.16666666666666666
6,0.0,0.0,0.0,1.0,0.0
