R:A::C:P,0 1,2 6,3,4,5
0 1,0.5,0.24043715846994534,0.20786516853932585,0.29473684210526313,0.17647058823529413
2 6,0.35655737704918034,0.5655737704918032,0.5280898876404494,0.46842105263157896,0.6
3,0.05737704918032787,0.07650273224043716,0.08426966292134831,0.07894736842105263,0.09411764705882353
4,0.02663934426229508,0.060109289617486336,0.07303370786516854,0.08421052631578947,0.052941176470588235
5,0.05942622950819672,0.05737704918032787,0.10674157303370786,0.07368421052631578,0.07647058823529412
