R:A::C:P,0 2 4,1 6,3,5
0 2 4,0.18181818181818182,0.08450704225352113,0.04225352112676056,0.05505761843790013
1 6,0.21254801536491677,0.17797695262483995,0.058898847631242,0.0499359795134443
3,0.024327784891165175,0.01792573623559539,0.011523687580025609,0.010243277848911651
5,0.026888604353393086,0.02176696542893726,0.008962868117797696,0.015364916773367477
