R:A::C:P,0 2,1 4 5 6,3
0 2,0.441340782122905,0.40782122905027934,0.15083798882681565
1 4 5 6,0.4249201277955272,0.4792332268370607,0.09584664536741214
3,0.35294117647058826,0.5,0.14705882352941177
