R:A::C:P,0 3,1,2 4 5 6
0 3,0.28,0.20689655172413793,0.1694915254237288
1,0.46,0.4827586206896552,0.4576271186440678
2 4 5 6,0.26,0.3103448275862069,0.3728813559322034
