R:A::C:P,0 3,1,2 4 5 6
0 3,0.5185185185185185,0.1111111111111111,0.37037037037037035
1,0.40350877192982454,0.12280701754385964,0.47368421052631576
2 4 5 6,0.3291139240506329,0.11392405063291139,0.5569620253164557
