R:A::C:P,0 4 6,1 3 5,2
0 4 6,0.48698884758364314,0.395910780669145,0.1171003717472119
1 3 5,0.46459412780656306,0.42487046632124353,0.11053540587219343
2,0.4036363636363636,0.44727272727272727,0.14909090909090908
