R:A::C:P,0,1 4 5 6,2 3
0,0.43243243243243246,0.43243243243243246,0.13513513513513514
1 4 5 6,0.17640807651434645,0.5834218916046758,0.24017003188097769
2 3,0.14854111405835543,0.5596816976127321,0.2917771883289125
