R:A::C:P,0,1 4 5 6,2 3
0,0.022988505747126436,0.022988505747126436,0.007183908045977011
1 4 5 6,0.11925287356321838,0.39439655172413796,0.16235632183908047
2 3,0.040229885057471264,0.15158045977011494,0.07902298850574713
