R:A::C:P,0,1 2 6,3 4 5
0,0.16911764705882354,0.07017543859649122,0.0858085808580858
1 2 6,0.6985294117647058,0.7602339181286549,0.6831683168316832
3 4 5,0.1323529411764706,0.1695906432748538,0.23102310231023102
