R:A::C:P,0,1 2 6,3 4 5
0,0.029449423815621,0.030729833546734954,0.03329065300896287
1 2 6,0.12163892445582586,0.33290653008962867,0.26504481434058896
3 4 5,0.023047375160051217,0.07426376440460948,0.08962868117797695
