R:A::C:P,0 4,1 5,2,3 6
0 4,0.3368421052631579,0.13333333333333333,0.13636363636363635,0.14285714285714285
1 5,0.5052631578947369,0.4666666666666667,0.5681818181818182,0.4444444444444444
2,0.1368421052631579,0.28888888888888886,0.22727272727272727,0.2857142857142857
3 6,0.021052631578947368,0.1111111111111111,0.06818181818181818,0.12698412698412698
