R:A::C:P,0 1 3,2 4 5,6
0 1 3,0.7354497354497355,0.5789473684210527,0.5925925925925926
2 4 5,0.24338624338624337,0.3383458646616541,0.3888888888888889
6,0.021164021164021163,0.08270676691729323,0.018518518518518517
