R:A::C:P,0,1 5 6,2 3,4
0,0.3010752688172043,0.13043478260869565,0.07954545454545454,0.12280701754385964
1 5 6,0.5591397849462365,0.5217391304347826,0.5454545454545454,0.47368421052631576
2 3,0.11827956989247312,0.3333333333333333,0.3409090909090909,0.2807017543859649
4,0.021505376344086023,0.014492753623188406,0.03409090909090909,0.12280701754385964
