R:A::C:P,0 2,1 3 4,5,6
0 2,0.4909090909090909,0.36666666666666664,0.5555555555555556,0.0
1 3 4,0.4727272727272727,0.6,0.4444444444444444,1.0
5,0.03636363636363636,0.016666666666666666,0.0,0.0
6,0.0,0.016666666666666666,0.0,0.0
