R:A::C:P,0 3 6,1 2 5,4
0 3 6,0.28125,0.20224719101123595,0.2
1 2 5,0.6875,0.7752808988764045,0.6333333333333333
4,0.03125,0.02247191011235955,0.16666666666666666
