R:A::C:P,comedy,history,tragedy
comedy,0.7058823529411765,0.19008264462809918,0.3431372549019608
history,0.10588235294117647,0.6942148760330579,0.09803921568627451
tragedy,0.18823529411764706,0.11570247933884298,0.5588235294117647
