R:A::C:P,0 6,1 3,2 4 5
0 6,0.36774193548387096,0.24301075268817204,0.38924731182795697
1 3,0.33540372670807456,0.3333333333333333,0.33126293995859213
2 4 5,0.268018018018018,0.3108108108108108,0.42117117117117114
