R:A::C:P,0 6,1 3,2 4 5
0 6,0.12284482758620689,0.08117816091954023,0.1300287356321839
1 3,0.11637931034482758,0.11566091954022989,0.11494252873563218
2 4 5,0.08548850574712644,0.09913793103448276,0.1343390804597701
