R:A::C:P,0 3,1,2 6,4,5
0 3,0.1550925925925926,0.1282051282051282,0.10109289617486339,0.11052631578947368,0.12352941176470589
1,0.2916666666666667,0.43162393162393164,0.21584699453551912,0.2631578947368421,0.14705882352941177
2 6,0.4212962962962963,0.36752136752136755,0.5655737704918032,0.46842105263157896,0.6
4,0.04861111111111111,0.021367521367521368,0.060109289617486336,0.08421052631578947,0.052941176470588235
5,0.08333333333333333,0.05128205128205128,0.05737704918032787,0.07368421052631578,0.07647058823529412
