R:A::C:P,0 1 2,3 5,4,6
0 1 2,0.9157894736842105,0.8571428571428571,0.7368421052631579,0.6666666666666666
3 5,0.05263157894736842,0.07142857142857142,0.10526315789473684,0.3333333333333333
4,0.021052631578947368,0.047619047619047616,0.15789473684210525,0.0
6,0.010526315789473684,0.023809523809523808,0.0,0.0
