R:A::C:P,0 1 2,3 5,4,6
0 1 2,0.5471698113207547,0.22641509433962265,0.0880503144654088,0.012578616352201259
3 5,0.031446540880503145,0.018867924528301886,0.012578616352201259,0.006289308176100629
4,0.012578616352201259,0.012578616352201259,0.018867924528301886,0.0
6,0.006289308176100629,0.006289308176100629,0.0,0.0
