R:A::C:P,0 1 4,2,3 6,5
0 1 4,0.48525073746312686,0.36904761904761907,0.26063829787234044,0.22941176470588234
2,0.18141592920353983,0.24404761904761904,0.2047872340425532,0.2
3 6,0.26991150442477874,0.3273809523809524,0.45478723404255317,0.49411764705882355
5,0.06342182890855458,0.05952380952380952,0.0797872340425532,0.07647058823529412
