R:A::C:P,0,1 5 6,2,3 4
0,0.4117647058823529,0.27941176470588236,0.14705882352941177,0.16176470588235295
1 5 6,0.27335640138408307,0.32525951557093424,0.15916955017301038,0.2422145328719723
2,0.15315315315315314,0.35135135135135137,0.21621621621621623,0.27927927927927926
3 4,0.10344827586206896,0.5172413793103449,0.2413793103448276,0.13793103448275862
