R:A::C:P,0,1 5 6,2,3 4
0,0.053231939163498096,0.03612167300380228,0.019011406844106463,0.02091254752851711
1 5 6,0.15019011406844107,0.17870722433460076,0.08745247148288973,0.13307984790874525
2,0.03231939163498099,0.0741444866920152,0.045627376425855515,0.058935361216730035
3 4,0.011406844106463879,0.057034220532319393,0.026615969581749048,0.015209125475285171
