R:A::C:P,0,1 5 6,2,3 4
0,0.2153846153846154,0.1043956043956044,0.10638297872340426,0.09166666666666666
1 5 6,0.6076923076923076,0.5164835164835165,0.48936170212765956,0.5833333333333334
2,0.13076923076923078,0.21428571428571427,0.2553191489361702,0.25833333333333336
3 4,0.046153846153846156,0.16483516483516483,0.14893617021276595,0.06666666666666667
