R:A::C:P,0 1 2 4,3,5 6
0 1 2 4,0.4801536491677337,0.08194622279129321,0.16005121638924455
3,0.034571062740076826,0.011523687580025609,0.01792573623559539
5 6,0.11907810499359796,0.028169014084507043,0.06658130601792574
