R:A::C:P,0 1 2 4,3,5 6
0 1 2 4,0.6648936170212766,0.11347517730496454,0.22163120567375885
3,0.54,0.18,0.28
5 6,0.5568862275449101,0.1317365269461078,0.31137724550898205
