R:A::C:P,0 1,2,3 6,4,5
0 1,0.776595744680851,0.5909090909090909,0.49206349206349204,0.6,0.5
2,0.1595744680851064,0.22727272727272727,0.2857142857142857,0.2,0.3125
3 6,0.031914893617021274,0.06818181818181818,0.12698412698412698,0.03333333333333333,0.1875
4,0.010638297872340425,0.045454545454545456,0.047619047619047616,0.16666666666666666,0.0
5,0.02127659574468085,0.06818181818181818,0.047619047619047616,0.0,0.0
